,field,key,dateExport,historyId,dateCreated,page,fieldtype,from,fromString,to,toString,fieldId,tmpFromAccountId,tmpToAccountId
0,resolution,ECOM-5139,2023-12-26,1198678,2023-12-19T12:23:47.984+0200,0,jira,,,10000,Done,resolution,,
1,status,ECOM-5139,2023-12-26,1198678,2023-12-19T12:23:47.984+0200,0,jira,10047,QA IN PROGRESS,10001,Done,status,,
0,timeestimate,ECOM-5139,2023-12-26,1198680,2023-12-19T12:24:18.401+0200,0,jira,10800,10800,0,0,timeestimate,,
1,timespent,ECOM-5139,2023-12-26,1198680,2023-12-19T12:24:18.401+0200,0,jira,,,10800,10800,timespent,,
2,WorklogId,ECOM-5139,2023-12-26,1198680,2023-12-19T12:24:18.401+0200,0,jira,,,113435,113435,,,
0,description,ECOM-5113,2023-12-26,1195389,2023-12-17T13:46:51.402+0200,0,jira,,"Pilot mode feature  not working 
*We are supposed to go live with it in Tiv Taam on 17.12*
I need support ASAP!

1.pls you need to make sure that the feature works properly E2E - As written  [https://storai.atlassian.net/browse/PD-152|https://storai.atlassian.net/browse/PD-152|smart-link] 

2.The orders reach the 2 systems at the same time - Some of the product definition seems to be missing

!תמונה (2).png|width=1366,height=856!



3.Associating an order for collection in an external system is not saved

*the requested scenario:*

# I activated pilot mode -  ecom backend
# I entered an order in the front - r id 1214
# the order also arrived at ecom + picking backoffice - The order does not need to go to the picking
# In backend ecom- I marked the order for collection in an external system - I saved it - is not saved
Nothing happens - the order should disappear from the collection and appear only in Picking
# Later on there is the integration for bolet scales which are specialized departments so there too the order should appear/disappear respectively 



[~accountid:606ab30010a0a9006fced76a] [~accountid:5b437fd22726b92cd5366c45] [~accountid:60b47c42bbe237006ad2b6d7] ",,"Pilot mode feature  not working 
*We are supposed to go live with it in Tiv Taam on 17.12*
I need support ASAP!

1.pls you need to make sure that the feature works properly E2E - As written  [https://storai.atlassian.net/browse/PD-152|https://storai.atlassian.net/browse/PD-152|smart-link] 

2.The orders reach the 2 systems at the same time - Some of the product definition seems to be missing and should be added to the development asap 

!תמונה (2).png|width=1366,height=856!



3.Associating an order for collection in an external system is not saved

*the requested scenario:*

# I activated pilot mode -  ecom backend
# I entered an order in the front - r id 1214
# the order also arrived at ecom + picking backoffice - The order does not need to go to the picking
# In backend ecom- I marked the order for collection in an external system - I saved it - is not saved
Nothing happens - the order should disappear from the collection and appear only in Picking
# Later on there is the integration for bolet scales which are specialized departments so there too the order should appear/disappear respectively 



[~accountid:606ab30010a0a9006fced76a] [~accountid:5b437fd22726b92cd5366c45] [~accountid:60b47c42bbe237006ad2b6d7] ",description,,
0,labels,ECOM-5113,2023-12-26,1195390,2023-12-17T13:47:01.716+0200,0,jira,,,,Unplanned_S27,labels,,
0,timeestimate,ECOM-5113,2023-12-26,1195391,2023-12-17T13:47:06.052+0200,0,jira,,,28800,28800,timeestimate,,
1,timeoriginalestimate,ECOM-5113,2023-12-26,1195391,2023-12-17T13:47:06.052+0200,0,jira,,,28800,28800,timeoriginalestimate,,
0,Sprint,ECOM-5113,2023-12-26,1195392,2023-12-17T13:47:10.799+0200,0,custom,,,664,ECOM Dragon Sprint 27,customfield_10018,,
0,status,ECOM-5113,2023-12-26,1196323,2023-12-18T07:09:09.061+0200,0,jira,10000,To Do,3,In Progress,status,,
0,timeestimate,ECOM-5113,2023-12-26,1197134,2023-12-18T12:05:39.675+0200,0,jira,28800,28800,0,0,timeestimate,,
1,timespent,ECOM-5113,2023-12-26,1197134,2023-12-18T12:05:39.675+0200,0,jira,,,28800,28800,timespent,,
2,WorklogId,ECOM-5113,2023-12-26,1197134,2023-12-18T12:05:39.675+0200,0,jira,,,113343,113343,,,
0,status,ECOM-5113,2023-12-26,1197135,2023-12-18T12:05:43.026+0200,0,jira,3,In Progress,10046,READY FOR QA,status,,
0,status,ECOM-5113,2023-12-26,1197827,2023-12-19T04:05:04.727+0200,0,jira,10046,READY FOR QA,10047,QA IN PROGRESS,status,,
0,Fix Version,ECOM-5113,2023-12-26,1198719,2023-12-19T12:37:29.883+0200,0,jira,,,10800,Q4_24_12_2023,fixVersions,,
0,assignee,ECOM-5113,2023-12-26,1198724,2023-12-19T12:38:38.756+0200,0,jira,63982282f3c3dfd71fe81beb,Trang Dang,712020:e076303b-e72c-415b-a842-48b51f0d58db,Gam Do,assignee,63982282f3c3dfd71fe81beb,712020:e076303b-e72c-415b-a842-48b51f0d58db
0,assignee,ECOM-5113,2023-12-26,1198747,2023-12-19T12:42:12.440+0200,0,jira,712020:e076303b-e72c-415b-a842-48b51f0d58db,Gam Do,63982282f3c3dfd71fe81beb,Trang Dang,assignee,712020:e076303b-e72c-415b-a842-48b51f0d58db,63982282f3c3dfd71fe81beb
0,Fix Version,ECOM-5113,2023-12-26,1199114,2023-12-19T14:27:06.550+0200,0,jira,,,10772,Q1_07_01_2024,fixVersions,,
1,Fix Version,ECOM-5113,2023-12-26,1199114,2023-12-19T14:27:06.550+0200,0,jira,10800,Q4_24_12_2023,,,fixVersions,,
0,RemoteIssueLink,ECOM-5113,2023-12-26,1201502,2023-12-21T09:59:40.178+0200,0,jira,,,18937,"This issue links to ""Page (Confluence)""",,,
0,RemoteIssueLink,ECOM-5113,2023-12-26,1202910,2023-12-22T10:06:49.752+0200,0,jira,,,18980,"This issue links to ""Page (Confluence)""",,,
0,Sprint,ECOM-5113,2023-12-26,1207953,2023-12-26T03:27:11.884+0200,0,custom,664,ECOM Dragon Sprint 27,"664, 666","ECOM Dragon Sprint 27, ECOM Dragon Sprint 28",customfield_10018,,
0,description,ECOM-5099,2023-12-26,1190684,2023-12-12T20:08:50.941+0200,0,jira,,"Retailer id: 1529

[https://vinninliquors.sites.self-point.com/backend|https://vinninliquors.sites.self-point.com/backend/#!/settings/general]

!image-20231212-180451.png|width=404,height=289!

!image-20231212-180552.png|width=605,height=549!

Is this a setting that they customized? (Where is that setting?)

If not, please fix.",,"Retailer id: 1529

[https://vinninliquors.sites.self-point.com/backend|https://vinninliquors.sites.self-point.com/backend/#!/settings/general]

!image-20231212-180451.png|width=404,height=289!

!image-20231212-180552.png|width=605,height=549!

Is this a setting that they customized? (Where is that setting?)

How do you remove it?

If not, please fix.",description,,
0,RemoteIssueLink,ECOM-5099,2023-12-26,1190698,2023-12-12T20:37:58.329+0200,0,jira,,,18661,"This issue links to ""Page (Confluence)""",,,
0,project,ECOM-5099,2023-12-26,1195192,2023-12-17T11:57:57.653+0200,0,jira,10001,stor.ai development (Self-Point),10050,E-Commerce ,project,,
1,Key,ECOM-5099,2023-12-26,1195192,2023-12-17T11:57:57.653+0200,0,jira,,SP-24880,,ECOM-5099,,,
0,assignee,ECOM-5099,2023-12-26,1195193,2023-12-17T11:58:19.122+0200,0,jira,,,712020:0743b6b6-ea26-4081-90fa-6e1956e41bd1,An Le,assignee,,712020:0743b6b6-ea26-4081-90fa-6e1956e41bd1
0,Sprint,ECOM-5099,2023-12-26,1198249,2023-12-19T09:43:47.411+0200,0,custom,,,664,ECOM Dragon Sprint 27,customfield_10018,,
0,assignee,ECOM-5099,2023-12-26,1198250,2023-12-19T09:43:54.062+0200,0,jira,712020:0743b6b6-ea26-4081-90fa-6e1956e41bd1,An Le,712020:4756d021-caff-4fbc-ba1d-753afb8e1008,Hoa Nguyen,assignee,712020:0743b6b6-ea26-4081-90fa-6e1956e41bd1,712020:4756d021-caff-4fbc-ba1d-753afb8e1008
0,status,ECOM-5099,2023-12-26,1199618,2023-12-20T05:54:40.844+0200,0,jira,10000,To Do,3,In Progress,status,,
0,status,ECOM-5099,2023-12-26,1199711,2023-12-20T06:27:37.938+0200,0,jira,3,In Progress,10045,READY FOR CODE REVIEW,status,,
0,timeestimate,ECOM-5099,2023-12-26,1199717,2023-12-20T06:29:24.134+0200,0,jira,,,0,0,timeestimate,,
1,timespent,ECOM-5099,2023-12-26,1199717,2023-12-20T06:29:24.134+0200,0,jira,,,1800,1800,timespent,,
2,WorklogId,ECOM-5099,2023-12-26,1199717,2023-12-20T06:29:24.134+0200,0,jira,,,113460,113460,,,
0,status,ECOM-5099,2023-12-26,1200900,2023-12-21T04:16:16.492+0200,0,jira,10045,READY FOR CODE REVIEW,10046,READY FOR QA,status,,
0,RemoteIssueLink,ECOM-5099,2023-12-26,1201776,2023-12-21T12:11:08.783+0200,0,jira,,,18943,"This issue links to ""Page (Confluence)""",,,
0,assignee,ECOM-5099,2023-12-26,1202783,2023-12-22T09:54:15.007+0200,0,jira,712020:4756d021-caff-4fbc-ba1d-753afb8e1008,Hoa Nguyen,712020:c95a5d7b-d6e3-4c3b-8d66-3b2e1a6be4a7,Ty Nguyen,assignee,712020:4756d021-caff-4fbc-ba1d-753afb8e1008,712020:c95a5d7b-d6e3-4c3b-8d66-3b2e1a6be4a7
0,RemoteIssueLink,ECOM-5099,2023-12-26,1202900,2023-12-22T10:06:45.166+0200,0,jira,,,18970,"This issue links to ""Page (Confluence)""",,,
0,status,ECOM-5099,2023-12-26,1204492,2023-12-25T06:56:22.696+0200,0,jira,10046,READY FOR QA,10047,QA IN PROGRESS,status,,
